news_id,news_title,review_title,rating,num_satisfactory
story_reviews_00863,Associated Press,Drastic method targets hard-to-treat hypertension,5,9
story_reviews_00864,The Wall Street Journal,Long-Lasting Birth Control Cuts Pregnancy Rate,4,7
story_reviews_00865,Health Day,New Blood Thinner May Lower Chances of Clots in High-Risk Heart Patients: FDA,2,3
story_reviews_00866,WebMD,Chinese Herb Kudzu May Help Drinkers Cut Down,4,8
story_reviews_00867,WebMD,Acupuncture May Be Worth a Shot for COPD,2,3
story_reviews_00868,The Wall Street Journal,New Method Easing Preparation May Encourage Colon Checks,3,5
story_reviews_00869,The Boston Globe,Prep-free virtual colonoscopy could be as effective as scope procedure,5,9
story_reviews_00870,WebMD,Eggs at Breakfast May Delay Hunger,1,1
story_reviews_00871,Los Angeles Times,Egg producers fund study confirming the health benefits of eggs,1,1
story_reviews_00872,Reuters Health,Marijuana may ease multiple sclerosis symptoms,5,9
story_reviews_00873,Chicago Tribune,Men’s fertility test available for home,5,9
story_reviews_00874,Health Day,How That Glass of Red Wine Might Help You Live Longer,3,4
story_reviews_00875,Reuters Health,Mixed message on antidepressant for hot flashes,5,10
story_reviews_00876,USA Today,Preventive medicines can help migraine sufferers,4,7
story_reviews_00877,Los Angeles Times,Experts issue new guidelines for preventing migraines with drugs,3,4
story_reviews_00878,The Philadelphia Inquirer,Surgery for migraines: Help or hokum?,4,7
story_reviews_00879,Los Angeles Times,"Alzheimer’s: New test aids early diagnosis, but worth it to know?",3,5
story_reviews_00880,Time,Experimental Prostate Cancer Treatment Shows Promise,1,1
story_reviews_00881,The Philadelphia Inquirer,Are breast lumps cancerous? A new device may help,3,4
story_reviews_00882,WebMD,Thyme’s Time as Acne Remedy May Be Coming Soon,3,3
story_reviews_00883,The New York Times,Treating Sleep Apnea Without the Mask,2,4
story_reviews_00884,WebMD,Soy Supplements Can Cool Hot Flashes: Study,2,3
story_reviews_00885,The Dallas Morning News,Hormone replacement therapy regains popularity,1,1
story_reviews_00886,Health Day,"Berries, Tea May Cut Men’s Odds for Parkinson’s: Study",3,4
story_reviews_00887,Health Day,Early Study Hints That Breast Cancer Vaccine Might Work,4,6
story_reviews_00888,Health Day,New Scanning Technology Might Help Guide Prostate Cancer Care,2,4
story_reviews_00889,Reuters Health,Electroacupuncture may be effective for depression: study,1,1
story_reviews_00890,The Wall Street Journal,Bypass Less Risky Than Stent Use Over Long Term,5,9
story_reviews_00891,Associated Press,Study sees lower death risk with bypass surgery versus angioplasty for older heart patients,4,7
story_reviews_00892,NPR,Bypass Surgery Edges Stents For Heart Treatment,4,8
story_reviews_00893,Los Angeles Times,Green coffee beans show potential for losing weight,3,5
story_reviews_00894,Health Day,Could Unroasted Coffee Beans Help You Shed Pounds?,3,5
story_reviews_00895,CNN Health,Experimental cholesterol drug results called ‘game changing’,4,7
story_reviews_00896,Health Day,Less Invasive Hernia Procedure Easier on Patients: Study,4,6
story_reviews_00897,WebMD,New Procedure Makes Hyperhidrosis No Sweat,2,3
story_reviews_00898,WebMD,Topical Gel Treats Precancerous Skin Condition,1,2
story_reviews_00899,CNN,‘Cutting’ your risk of prostate cancer,3,3
story_reviews_00900,Health Day,Can Statins Prevent Parkinson’s Disease?,3,5
story_reviews_00901,Reuters Health,Study suggests overall benefit from antidepressants,4,5
story_reviews_00902,MSNBC,New melanoma treatment — a turning point against cancer?,3,5
story_reviews_00903,Los Angeles Times,Researchers report progress in cancer immunotherapy,4,7
story_reviews_00904,WebMD,Can Herbs Fight Asthma?,4,7
story_reviews_00905,Reuters Health,Robotic surgeries costlier but safer: study,4,8
story_reviews_00906,CNN Health,Experimental treatment may help food allergies,2,4
story_reviews_00907,MSNBC,Vitamin A may slash melanoma risk,4,7
story_reviews_00908,Health Day,Omega-3 Fatty Acids May Protect the Aging Brain,4,5
story_reviews_00909,The Washington Post,Omega-3 oils shown as good for brain health in study involving older people,2,2
story_reviews_00910,CNN Health,Study: Brain suffers when fish oil falls short,2,3
story_reviews_00911,Health Day,Vitamin D3 Might Ease Menstrual Cramps,4,6
story_reviews_00912,Health Day,Experimental Drug Shows Promise Against Type 2 Diabetes,4,6
story_reviews_00913,Time,"I’ll Take a Sperm Test, to Go: First at-Home Male-Infertility Test Debuts",1,2
story_reviews_00914,The New York Times,A New Approach to Treating Hair Loss,1,1
story_reviews_00915,Health Day,Mammograms Can Save Lives of Women in Their 40s: Study,4,7
story_reviews_00916,WebMD,New Mammogram Benefits for Women in Their 40s,2,3
story_reviews_00917,The New York Times,Prevention: Fish Helps Reduce Risk of Polyps in Women,2,2
story_reviews_00918,Los Angeles Times,The Healthy Skeptic: Probiotics could help in cold and flu season,5,8
story_reviews_00919,NPR,Weight-Loss Drugs Face High Hurdles At FDA,3,6
story_reviews_00920,Health Day,Stop-Smoking Drug May Also Curb Problem Drinking,3,5
story_reviews_00921,The Wall Street Journal,"The Best Foods for Thought, Literally",2,2
story_reviews_00922,CNN Health,"Patient’s own stem cells help heal heart, early research shows",4,6
story_reviews_00923,WebMD,Scarred Hearts Healed After Heart Attack,2,3
story_reviews_00924,USA Today,New treatment deep freezes ovarian tumors,1,1
story_reviews_00925,Reuters Health,Tiny electrical shocks to the brain enhance memory: study,4,8
story_reviews_00926,Health Day,"Electrical Brain Stimulation May Strengthen Memory, Study Says",4,7
story_reviews_00927,Chicago Tribune,Inventor says new heart catheter will save lives,2,2
story_reviews_00928,WebMD,Heart Hormone Linked to Calorie-Burning Brown Fat,3,4
story_reviews_00929,WebMD,New Drug Treats Fibroids With Fewer Side Effects,3,6
story_reviews_00930,Associated Press,New European pill works against uterine fibroids,3,6
story_reviews_00931,The Wall Street Journal,FDA Approves Cystic Fibrosis Drug,3,5
story_reviews_00932,Reuters Health,Study clouds evidence on soy and menopause,5,9
story_reviews_00933,USA Today,Hot flash remedies: Estrogen may be the best answer,3,4
story_reviews_00934,Health Day,Drug Duo May Help Fight Aggressive Form of Breast Cancer,3,6
story_reviews_00935,Chicago Tribune,New implant addresses hearing loss caused by inner-ear damage,1,2
story_reviews_00936,Reuters Health,Magnesium-rich diet may lower stroke risk: study,5,7
story_reviews_00937,Health Day,Novel Stem Cell Treatment May Hold Promise for Type 1 Diabetes,3,4
story_reviews_00938,MSNBC,"Nicotine patch may help improve memory, study finds",3,5
story_reviews_00939,Time,Nicotine Patch May Improve Memory,4,5
story_reviews_00940,WebMD,Nicotine Replacement Treatments May Not Work Long-Term,5,9
story_reviews_00941,The New York Times,Nicotine Gum and Skin Patch Face New Doubt,4,8
story_reviews_00942,Los Angeles Times,"Nicotine patches, gum don’t prevent relapse, study finds",3,4
story_reviews_00943,Los Angeles Times,The Healthy Skeptic: Is caffeine an effective weight-loss aid?,5,9
story_reviews_00944,Los Angeles Times,Red wine prevents breast cancer? I’ll drink to that!,3,4
story_reviews_00945,Health Day,Drug Eases Gout Flare-ups in Some Patients: Study,1,2
story_reviews_00946,The Wall Street Journal,Could a vitamin make antidepressants work better?,3,6
story_reviews_00947,Associated Press,Debate over who needs a thyroid check in pregnancy,5,10
story_reviews_00948,Health Day,"Spinal Manipulation, Home Exercise May Ease Neck Pain",4,8
story_reviews_00949,CNN,Spinal tap may predict Alzheimer’s years ahead,5,9
story_reviews_00950,Health Day,Study Looks at Deep Brain Stimulation in Bipolar Patients,4,7
story_reviews_00951,Health Day,Music May Help Ease Pain for Anxious People,0,0
story_reviews_00952,Reuters Health,Statins tied to lower risk of fatal prostate cancer,5,9
story_reviews_00953,Health Day,New Blood Test May Rule Out Heart Attacks More Quickly,2,3
story_reviews_00954,Reuters Health,DHEA hormone may help women through menopause: study,2,3
story_reviews_00955,Reuters Health,Brain stimulation may help some stroke patients,5,9
story_reviews_00956,WebMD,Magnet Therapy May Help Stroke Survivors Recover,4,7
story_reviews_00957,The Wall Street Journal,Parents’ Latest Pick: Herbal Shampoos to Keep Away Lice,5,9
story_reviews_00958,The New York Times,Treatment for Blood Disease Is Gene Therapy Landmark,4,8
story_reviews_00959,Health Day,"Mammograms Cut Risk of Breast Cancer Death by Half, Study Finds",2,3
story_reviews_00960,USA Today,Gene test could spare women from unnecessary radiation,4,8
story_reviews_00961,Time,Prozac May Reduce Symptoms of Autism in Adults,5,9
story_reviews_00962,WebMD,Treatment Shows Promise for Premature Ejaculation,3,6
story_reviews_00963,WebMD,Experimental Treatment May Help Relieve Back Pain,3,6
story_reviews_00964,Health Day,Non-Fried Fish Might Help Ward Off Alzheimer’s: Study,2,3
story_reviews_00965,WebMD,Eating Fish May Be Good for Brain Health,4,6
story_reviews_00966,WebMD,Microwave Technique Fights Lung Tumors,4,7
story_reviews_00967,Los Angeles Times,The Healthy Skeptic: Promise of ChromaGen lenses for dyslexia a bit blurry,5,8
story_reviews_00968,The New York Times,A Portable Glow to Help Melt Those Winter Blues,3,6
story_reviews_00969,Health Day,Got High Blood Pressure? Kiwi Fruit May Help,3,4
story_reviews_00970,WebMD,Stem Cells Repair Heart in First-Ever Study,3,6
story_reviews_00971,Health Day,Shot Might One Day Help Lower Cholesterol,3,6
story_reviews_00972,Chicago Tribune,New scan can speed Parkinson’s diagnosis,2,4
story_reviews_00973,WebMD,"Study: Vaccine for Breast, Ovarian Cancer Has Potential",4,8
story_reviews_00974,Health Day,New Drug Shows Promise Against Huntington’s Disease,3,6
story_reviews_00975,CNN,New drug ‘big deal’ in cystic fibrosis fight,2,4
story_reviews_00976,Associated Press,New device uses light to screen for melanoma,5,10
story_reviews_00977,The Wall Street Journal,Study Weakens Case for Preventive Mastectomy,5,8
story_reviews_00978,Health Day,New Multiple Sclerosis Therapy Promising in Early Trial,2,4
story_reviews_00979,Health Day,Could Listening to Mozart Help Doctors Spot Colon Polyps?,2,2
story_reviews_00980,Los Angeles Times,The Healthy Skeptic: Seeing through skin supplements’ claims,4,7
story_reviews_00981,Health Day,Experimental Psoriasis Drug Bests Older Treatment,3,6
story_reviews_00982,WebMD,Experimental Drug May Help Treat Psoriasis,3,6
story_reviews_00983,The New York Times,Yoga and Stretching Equally Effective for Back Pain,3,5
story_reviews_00984,The Wall Street Journal,Yoga May Help Low Back Pain. Mental Effects? Not So Much,3,6
story_reviews_00985,WebMD,Cataract Surgery May Be Safer With Laser,3,5
story_reviews_00986,MSNBC,"Sounds gross, works great: Fecal transplants cure nasty C. diff infections",3,5
story_reviews_00987,Health Day,Can NSAIDs Cut Colorectal Cancer Deaths in Older Women?,2,2
story_reviews_00988,The Philadelphia Inquirer,Penn team finds success with talk therapy for schizophrenics,3,5
story_reviews_00989,Reuters Health,Medtronic tests stent for erectile dysfunction,1,1
story_reviews_00990,Reuters Health,1 in 2 will have false alarm from yearly mammogram,3,4
story_reviews_00991,Health Day,Less Frequent Mammograms May Lower False-Positive Results,3,4
story_reviews_00992,WebMD,Annual Mammograms May Have More False-Positives,3,4
story_reviews_00993,Los Angeles Times,"Robotic surgery grows, but so do questions",5,10
story_reviews_00994,Reuters Health,"HPV test more sensitive than Pap, questions remain",4,8
story_reviews_00995,Health Day,Ginger Supplements Might Ease Inflammation Linked to Colon Cancer,3,6
story_reviews_00996,Reuters Health,"Chocolate lovers have fewer strokes, study finds",5,8
story_reviews_00997,WebMD,Chocolate May Cut Women’s Stroke Risk,3,5
story_reviews_00998,HealthDay,New Alzheimer’s Drug Shows Early Promise,5,8
story_reviews_00999,WebMD,Drug May Reduce Plaque in Brains of Alzheimer’s Patients,4,7
story_reviews_01000,Reuters Health,Study finds early potential in GSK leukaemia drug,1,1
story_reviews_01001,WebMD,Muscle Relaxant May Ease Fibromyalgia Pain,3,6
story_reviews_01002,The New York Times,A Squirt of Insulin May Delay Alzheimerâ€™s,3,6
story_reviews_01003,Los Angeles Times,The Healthy Skeptic: Products make testosterone claims,5,9
story_reviews_01004,The Washington Post,"A drink a day good for middle-aged women, study finds",2,2
story_reviews_01005,WebMD,Moderate Drinking May Cut Disease Risk for Women,1,1
story_reviews_01006,NPR,Cracking The Conundrum Of Chronic Fatigue Syndrome,2,3
story_reviews_01007,Reuters Health,"Rare surgery brings more weight loss, more risks",5,9
story_reviews_01008,Reuters Health,Yoga shows some benefit for diabetes,2,2
story_reviews_01009,WebMD,Electronic Nose Sniffs Out Heart Failure,3,5
story_reviews_01010,Associated Press,"Pfizer: New cancer pill gives hope, new strategy",2,3
story_reviews_01011,Health Day,New Blood Thinner May Outperform Warfarin for Irregular Heartbeat,5,10
story_reviews_01012,The New York Times,Trial Shows Blockbuster Potential for Blood Clot Pill,4,8
story_reviews_01013,The New York Times,Nonalcoholic Beer Aids Marathon Recovery,2,3
story_reviews_01014,Los Angeles Times,Certain foods may be the best medicine for lowering ‘bad’ cholesterol,3,5
story_reviews_01015,CNN,"Bran, soy help cut cholesterol",2,3
story_reviews_01016,Reuters Health,Less-invasive appendix surgery shines in new study,5,9
story_reviews_01017,Reuters Health,Doctors screen for cervical cancer too often: study,5,8
story_reviews_01018,Health Day,Ultrasound of Neck Arteries May Help Gauge Stroke Risk,3,6
story_reviews_01019,WebMD,Dogs Sniff Out Lung Cancer in Humans,4,7
story_reviews_01020,CNN,Will you have a heart attack? These tests might tell,1,2
story_reviews_01021,Reuters Health,Blood injections may help chronic “tennis elbow”,3,5
story_reviews_01022,Health Day,Chinese Herbs Equal to Tamiflu in Reducing H1N1 Fever: Study,3,5
story_reviews_01023,The Boston Globe,A breast cancer breakthrough?,3,6
story_reviews_01024,The New York Times,"Hot Chemotherapy Bath: Patients See Hope, Critics Hold Doubts",5,10
story_reviews_01025,Des Moines Register,"New tests screen for gum disease, oral cancer",2,2
story_reviews_01026,Reuters Health,Gene therapy shown to destroy leukemia tumors,4,7
story_reviews_01027,WebMD,Gene Therapy Cures Adult Leukemia,4,8
story_reviews_01028,The New York Times,"Test Can Tell Fetal Sex at 7 Weeks, Study Says",4,8
story_reviews_01029,Reuters Health,Mother’s blood test reveals baby’s sex,4,8
story_reviews_01030,The Arizona Republic,New drug shows promise in fighting breast cancer,2,3
story_reviews_01031,Los Angeles Times,Urine test for prostate cancer may be better than blood test,2,3
story_reviews_01032,WebMD,Urine Test May Help Predict Prostate Cancer,4,7
story_reviews_01033,WebMD,Blood Test May Spot Alzheimer’s Before Symptoms Appear,4,7
story_reviews_01034,Health Day,Larger Dose of Zinc Lozenges May Shorten Colds,3,4
story_reviews_01035,Reuters Health,Stool test good for catching colon cancer: study,5,9
story_reviews_01036,Health Day,Prenatal Omega-3 Fatty Acid Supplements May Cut Babies’ Colds,3,5
story_reviews_01037,Los Angeles Times,The Healthy Skeptic: DHA touted as ‘smart’ pill for kids,3,5
story_reviews_01038,MSNBC,"Drink wine, don’t get sunburned",0,0
story_reviews_01039,Reuters Health,Women who eat lots of fiber have less breast cancer,5,8
story_reviews_01040,NPR,"New Device Reduces Seizures, No Surgery Required",2,4
story_reviews_01041,MSNBC,Antibiotics beat cranberries in battle against bladder infections,3,4
story_reviews_01042,NPR,A Rubber Twist On Treating Tennis Elbow Pain,4,7
story_reviews_01043,Chicago Tribune,"Quick shot replacing nip, tuck",1,2
story_reviews_01044,Health Day,Experimental Drug Might Help Fight Alzheimer’s After All,4,6
story_reviews_01045,CNN,Drug may cut menopause after breast cancer chemo,3,5
story_reviews_01046,Los Angeles Times,The shallow waters of dolphin therapy claims,4,8
story_reviews_01047,Associated Press,Drug also halts HIV in straight couples,3,6
story_reviews_01048,CNN,Taking meds before exposure cuts HIV risk for heterosexuals,3,6
story_reviews_01049,Health Day,"For Some Prostate Cancer Patients, Combo Treatment Improves Survival",4,8
story_reviews_01050,NPR,"Silicone Breast Implants: Safe, With Caveats",3,5
story_reviews_01051,Health Day,Higher Folic Acid Levels in Teens Tied to Academic Success,3,4
story_reviews_01052,Reuters Health,Folic acid tied to better grades in Swedish teens,5,8
story_reviews_01053,The Washington Post,New laser treatment takes aim at toenail fungus,2,3
story_reviews_01054,Health Day,Study Questions Chiropractic’s Impact on Back Pain,4,7
story_reviews_01055,WebMD,Study Shows Chest Pain From Heart Disease Can Be Treated With Stem Cell Therapy,4,8
story_reviews_01056,The Wall Street Journal,Heart Treatment Overused,5,9
story_reviews_01057,Reuters Health,Review raises questions over benefits of cutting salt,5,6
story_reviews_01058,NPR,Got Low Back Pain? Massage Therapy May Rub It Out,3,5
story_reviews_01059,Reuters Health,Who should get screened for lung cancer?,5,10
story_reviews_01060,MSNBC,Coffee buzz protects brain from Alzheimer’s,2,2
story_reviews_01061,Reuters Health,Benefit of mammograms even greater than thought,2,3
story_reviews_01062,Health Day,New Blood Thinner Beats Plavix When Paired With Low-Dose Aspirin,3,5
story_reviews_01063,Los Angeles Times,Research shows promise in reversing Type 1 diabetes,5,9
story_reviews_01064,Reuters Health,Olive oil lovers show lower stroke risk,5,7
story_reviews_01065,Health Day,"Sleeptime Head-Cooling Cap Eases Insomnia, Study Finds",4,7
story_reviews_01066,WebMD,Olive Oil Linked to Reduced Stroke Risk,5,6
story_reviews_01067,Los Angeles Times,Consuming more olive oil may protect against strokes,3,3
story_reviews_01068,The Wall Street Journal,"‘Honey, It’s Your Turn…’",5,9
story_reviews_01069,Los Angeles Times,Extracting the facts about pomegranate pills,5,8
story_reviews_01070,The Philadelphia Inquirer,Firm develops magnetic-pulse treatment for major depression,3,6
story_reviews_01071,Health Day,Jury Still Out on Radiation for Early Prostate Cancer,5,8
story_reviews_01072,WebMD,"Type 2 Diabetes Treatment Victoza Helps Type 1, Too",3,5
story_reviews_01073,The New York Times,Drugs Show Promise Slowing Advanced Melanoma,5,10
story_reviews_01074,Reuters Health,Exelixis drug slows prostate cancer spread in trial,2,2
story_reviews_01075,Associated Press,Study: Pfizer lung cancer pill may double survival,2,2
story_reviews_01076,Associated Press,Hormone-blocking drug reduces breast cancer risk,5,9
story_reviews_01077,CNN,Two new drugs extend survival for melanoma patients,4,7
story_reviews_01078,Reuters Health,New melanoma drugs improve chances of survival,4,8
story_reviews_01079,MSNBC,"Pill could erase painful memories, study shows",1,1
story_reviews_01081,WebMD,Prenatal Vitamins May Lower Autism Risk,3,6
story_reviews_01082,Health Day,Study Suggests Special MRI Might Help Diagnose Autism,4,8
story_reviews_01083,NPR,Egg Freezing Puts The Biological Clock On Hold,3,6
story_reviews_01084,Time,Prostate Cancer Studies Find Benefit in Daily Acetaminophen and Brisk Walks,1,1
story_reviews_01085,The Wall Street Journal,Limits of New Screen for Heart Disease,4,8
story_reviews_01086,Reuters Health,Heart scans tied to “evidence-free” treatment: study,5,10
story_reviews_01087,WebMD,Do Probiotics Relieve Constipation in Children?,3,5
story_reviews_01088,The Wall Street Journal,Pills Offer Easier Way to Treat MS,4,8
story_reviews_01089,Associated Press,HPV test beats Pap for cervical cancer screening,5,10
story_reviews_01090,Health Day,Selenium Supplements Might Give Modest Benefit Against Cholesterol,4,6
story_reviews_01091,Reuters Health,Can selenium lower cholesterol?,5,8
story_reviews_01092,Health Day,Tonsil Removal Might Cure Bedwetting in Some Kids With Sleep Apnea,3,5
story_reviews_01093,The New York Times,"Dessert, Laid-Back and Legal",5,9
story_reviews_01094,Reuters Health,"Celebrex may curb colon cancer, but with caveats",5,9
story_reviews_01095,USA Today,New drug advances the fight against pancreatic cancer,4,7
story_reviews_01096,CNN,Study shows differences in pancreatic cancer treatments,1,1
story_reviews_01097,Health Day,Can Crotch Length Predict Infertility in Men?,3,4
story_reviews_01098,WebMD,Mindfulness Meditation May Cut IBS Symptoms,0,0
story_reviews_01099,Reuters Health,Lung scans may lead to overdiagnosis: study,4,7
story_reviews_01100,The Wall Street Journal,Significant Number of Medicare Patients Getting Too-Frequent Colonoscopies,4,7
story_reviews_01101,Associated Press,Study: Many elderly get colon screening too often,5,8
story_reviews_01102,Reuters Health,Crohn’s patients respond to J&J’s Stelara in study.,3,5
story_reviews_01103,The New York Times,New Stratagems in the Quest for Hair,4,7
story_reviews_01104,NPR,Swedish Study Finds Surgery For Prostate Cancer Better Than Waiting,4,7
story_reviews_01105,The New York Times,"Low-Salt Diet Ineffective, Study Finds. Disagreement Abounds.",5,7
story_reviews_01106,Associated Press,Study: Prostate cancer surgery helps younger men,5,9
story_reviews_01107,Health Day,Aggressive Treatment May Be Beneficial for Early Prostate Cancer,5,9
story_reviews_01108,The Wall Street Journal,Quest for Vaccines to Treat Addiction,4,7
story_reviews_01109,USA Today,Study: Lower salt intake could be riskier than thought,3,3
story_reviews_01110,Los Angeles Times,Midlife: Drop in testosterone can affect sexual desire in men and women,2,3
story_reviews_01111,The Denver Post,Fewer Colorado women getting mammograms since 2009 guideline change,2,3
story_reviews_01112,CNN,"Fewer mammograms being done, studies show",4,7
story_reviews_01113,Reuters Health,Tailored medicine could prevent more heart attacks,4,7
story_reviews_01114,The Wall Street Journal,Potential Parkinson’s Treatment Explored,5,7
story_reviews_01115,The New York Times,Test of Eye Drug Is Said to Show Success in Elderly,4,6
story_reviews_01116,WebMD,Gastric Bypass May Improve Diabetes Quickly,3,5
story_reviews_01117,NPR,"Tai Chi, A ‘Medication In Motion,’ Helps People With Heart Failure",2,2
story_reviews_01118,Health Day,Acupuncture May Help Ease Hot Flashes Tied to Prostate Cancer Treatment,3,4
story_reviews_01119,Health Day,"When Size Matters, Men Can Turn to Penile Extenders: Study",3,5
story_reviews_01120,Health Day,Experimental Test May Warn of Premature Births,4,8
story_reviews_01121,Reuters Health,"Aspirin cuts heart attacks, not deaths or strokes",5,9
story_reviews_01122,The Wall Street Journal,Pushing Limits of New Knees,3,5
story_reviews_01123,Health Day,"Women Taking Calcium Supplements May Risk Heart Health, Researchers Say",4,6
story_reviews_01124,NPR,"Alzheimer’s Redefined, But Changes Mean Little For Patients",5,8
story_reviews_01125,Associated Press,New guidelines define pre-Alzheimer’s disease,5,7
story_reviews_01126,WebMD,FDA Approves New Device for Brain Tumor Treatment,1,2
story_reviews_01127,The Philadelphia Inquirer,Made-to-order medicine,1,2
story_reviews_01128,Health Day,Statin Drugs May Cut Risk of Kidney Trouble After Surgery,2,3
story_reviews_01129,The New York Times,Screening Prostates at Any Age,4,8
story_reviews_01130,Health Day,An Apple a Day May Help Keep Heart Disease Away,2,2
story_reviews_01131,Los Angeles Times,Diet drug Qnexa: Don’t get too carried away by new study,4,7
story_reviews_01132,Health Day,New Pill for MS Shows Promise in Clinical Trial,4,7
story_reviews_01133,CNN,Study: Weight-loss combo pill shows promise,4,7
story_reviews_01134,The Wall Street Journal,"Strawberries Fight Cancer, Study Finds",2,2
story_reviews_01135,Associated Press,Vaginal gel reduces preterm births in some women,5,9
story_reviews_01136,Los Angeles Times,Premature births may be reduced with hormone gel,3,5
story_reviews_01137,The Wall Street Journal,"More Options Before Bypass Surgery, Study Finds",5,9
story_reviews_01138,Reuters Health,Study finds statins reduce pneumonia death rates,2,3
story_reviews_01139,WebMD,Aspirin Linked to Lower Pancreatic Cancer Risk,0,0
story_reviews_01140,The New York Times,Estrogen Lowers Breast Cancer and Heart Attack Risk in Some,4,7
story_reviews_01141,The Washington Post,"Good news, bad news for former estrogen users",3,5
story_reviews_01142,Los Angeles Times,New heart valve replacement procedure hailed,4,8
story_reviews_01143,The New York Times,Regular Fasting May Boost Heart Health,2,3
story_reviews_01144,Reuters Health,Abbott absorbable stent shows good results,2,3
story_reviews_01145,Reuters Health,Can painkillers prevent melanoma?,5,7
story_reviews_01146,The Wall Street Journal,Patients May Benefit From New Heart Device,4,7
story_reviews_01147,WebMD,3-Drug Combo May Treat Hepatitis C,3,6
story_reviews_01148,Los Angeles Times,"For weight loss, add sleep and relaxation to diet and exercise",2,2
story_reviews_01149,Health Day,"Less Stress, Better Sleep May Help You Lose Weight",4,6
story_reviews_01150,Health Day,New Therapy for Enlarged Prostate May Bypass Unpleasant Side Effects,2,4
story_reviews_01151,WebMD,No-Scalpel Treatment for Enlarged Prostate,2,3
story_reviews_01152,Health Day,No Good Evidence That Folk Remedies Ease Colic,4,7
story_reviews_01153,NPR,Alexander Technique: A Balm For Back Pain?,2,3
story_reviews_01154,MSNBC,How to soothe baby’s colic? Pour a cup of tea,0,0
story_reviews_01155,The New York Times,Trolling the Oceans to Combat Aging,2,3
story_reviews_01156,Los Angeles Times,Lab-grown mouse sperm could spawn fertility treatments for men,3,5
story_reviews_01157,The Philadelphia Inquirer,3-D breast scan seen as breakthrough,4,8
story_reviews_01158,The Dallas Morning News,New stem cell study promises to heal the heart,2,3
story_reviews_01159,The Wall Street Journal,Stitching Up Shoulders,3,4
story_reviews_01160,Health Day,40% of Gastric Banding Patients Have Complications,4,7
story_reviews_01161,WebMD,Study: Poor Results From Lap-Band Surgery,4,8
story_reviews_01162,WebMD,Blood Test May Predict Risk of Diabetes,2,3
story_reviews_01163,Associated Press,Study: Gene therapy improves Parkinson’s symptoms,3,6
story_reviews_01164,Reuters Health,Hormones may be better than soy for hot flashes,5,9
story_reviews_01165,The Wall Street Journal,A Touch of Massage Therapy: Reiki Used for Cancer Patients,4,7
story_reviews_01166,The Philadelphia Inquirer,A Dutch therapy that stimulates the senses seems to soothe dementia patients,4,7
story_reviews_01167,NPR,How To Beat Sleep Apnea? Cut It Out (Surgically),3,6
story_reviews_01168,NPR,Say Aaa! Then Zzz: Tonsillectomy Helps Kids Sleep,3,6
story_reviews_01169,AP Associated Press,FDA approves first new drug for lupus in 56 years,4,7
story_reviews_01170,Associated Press,Could gene tests tell if kids can be sports stars?,4,8
story_reviews_01171,The Wall Street Journal,Why to Eat Like a Greek,4,6
story_reviews_01172,Health Day,Acupuncture May Take Edge Off Menopause Symptoms,1,1
story_reviews_01173,CNN,"Mediterranean diet cuts heart, diabetes risk factors",3,4
story_reviews_01174,WebMD,Acupuncture May Ease Hot Flashes,1,1
story_reviews_01175,Health Day,Noninvasive Test May Identify Down Syndrome Early On,3,6
story_reviews_01176,Reuters Health,Scientists develop blood test for Down’s Syndrome,2,2
story_reviews_01177,Associated Press,Stomach pacemaker could help obese lose weight,3,6
story_reviews_01178,Time,Virtual Colonoscopy Gains in Popularity. Is It Right for You?,2,4
story_reviews_01179,Health Day,New Chemo Drug May Benefit Some Breast Cancer Patients,4,7
story_reviews_01180,The Wall Street Journal,Chew On This: Sticking With Nicotine Gum for the Long Haul,3,5
story_reviews_01181,Associated Press,Gene therapy raises hope for a future AIDS cure,5,10
story_reviews_01182,Health Day,Fish Oil Seems to Help Cancer Patients Preserve Muscle,2,3
story_reviews_01183,Associated Press,Study: PSA rise not good prostate cancer predictor,4,7
story_reviews_01184,Health Day,Rapid Rise in PSA Levels a Poor Predictor of Prostate Cancer: Study,4,7
story_reviews_01185,NPR,Pill That Hits A Cause Of Cystic Fibrosis Beats Expectations,4,8
story_reviews_01186,The New York Times,Trial Shows Cystic Fibrosis Drug Helped Ease Breathing,5,9
story_reviews_01187,NPR,Drugs To Prevent Weak Bones Linked To Unusual Fractures In Women,5,9
story_reviews_01188,Los Angeles Times,"Gastric bypass more effective than other procedures, studies find",2,2
story_reviews_01189,Health Day,Brain’s Electrical Activity May Help Spot Infants at High Risk for Autism,2,4
story_reviews_01190,CNN,Brain scans may someday detect autism,3,6
story_reviews_01191,The Wall Street Journal,Fungus Got Your Toes? Zap It,5,9
story_reviews_01192,Health Day,Mammograms May Not Be Fool-Proof at Catching Second Cancers,4,6
story_reviews_01193,Reuters Health,"More unusual, fewer usual breaks with bone drugs",5,9
story_reviews_01194,Associated Press,Trying brain pacemakers to zap psychiatric disease,4,8
story_reviews_01195,Health Day,"Gastric Bypass Best for Weight Loss, Study Finds",4,7
story_reviews_01196,The Wall Street Journal,Drug Shows Promise For Newborn Blindness,4,8
story_reviews_01197,WebMD,Can Pomegranate Pills Fight Prostate Cancer?,3,5
story_reviews_01198,Health Day,PSA Test Cut-off Could Signal Low-Risk Prostate Cancer,2,3
story_reviews_01199,WebMD,Zinc May Prevent and Shorten Colds,2,4
